project name, jcaFile, adapter-config-name, adapter-type,connection factory location, endpoint type, class, DestinationName, DeliveryMode, TimeToLive, UseMessageListener, MessageSelector, PayloadType
PrioriterenBVVBericht, historievreemdelinggoedantwoord_RSC_jms.jca, historievreemdelinggoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, historievreemdelinggoedantwoord_WSC_jms.jca, historievreemdelinggoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'historievreemdelinggoedantwoord',TextMessage
PrioriterenBVVBericht, koppelenvreemdelingbericht_WS_jms.jca, koppelenvreemdelingbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, koppelenvreemdelinggoedantwoord_RSC_jms.jca, koppelenvreemdelinggoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, koppelenvreemdelinggoedantwoord_WSC_jms.jca, koppelenvreemdelinggoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'koppelenvreemdelinggoedantwoord',TextMessage
PrioriterenBVVBericht, meldenactiviteitbericht_WS_jms.jca, meldenactiviteitbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, meldenactiviteitgoedantwoord_RSC_jms.jca, meldenactiviteitgoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, meldenactiviteitgoedantwoord_WSC_jms.jca, meldenactiviteitgoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'meldenactiviteitgoedantwoord',TextMessage
PrioriterenBVVBericht, meldenexternregister_WS_jms.jca, meldenexternregister_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, ongeldigmakenactiviteitbericht_WS_jms.jca, ongeldigmakenactiviteitbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, ongeldigmakenactiviteitgoedantwoord_RSC_jms.jca, ongeldigmakenactiviteitgoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, ongeldigmakenactiviteitgoedantwoord_WSC_jms.jca, ongeldigmakenactiviteitgoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'ongeldigmakenactiviteitgoedantwoord',TextMessage
PrioriterenBVVBericht, opvragendanagegevensantwoord_RSC_jms.jca, opvragendanagegevensantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, opvragendanagegevensantwoord_WSC_jms.jca, opvragendanagegevensantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'opvragendanagegevensantwoord',TextMessage
PrioriterenBVVBericht, opvragendanagegevensbericht_WS_jms.jca, opvragendanagegevensbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, opvragenfotogoedantwoord_RSC_jms.jca, opvragenfotogoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, opvragenfotogoedantwoord_WSC_jms.jca, opvragenfotogoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'opvragenfotogoedantwoord',TextMessage
PrioriterenBVVBericht, opvragengegevensbericht_6_5_0_WS_jms.jca, opvragengegevensbericht_6_5_0_WS, JMS Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, opvragengegevensbericht_WS_jms.jca, opvragengegevensbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, opvragenhandtekeninggoedantwoord_RSC_jms.jca, opvragenhandtekeninggoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, opvragenhandtekeninggoedantwoord_WSC_jms.jca, opvragenhandtekeninggoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'opvragenhandtekeninggoedantwoord',TextMessage
PrioriterenBVVBericht, opvragenkaartgegevensbericht_WS_jms.jca, opvragenkaartgegevensbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, opvragenkaartgegevensgoedantwoord_RSC_jms.jca, opvragenkaartgegevensgoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, opvragenkaartgegevensgoedantwoord_WSC_jms.jca, opvragenkaartgegevensgoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'opvragenkaartgegevensgoedantwoord',TextMessage
PrioriterenBVVBericht, opvragenvingerscansbericht_WS_jms.jca, opvragenvingerscansbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, opvragenvingerscansgoedantwoord_RSC_jms.jca, opvragenvingerscansgoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, opvragenvingerscansgoedantwoord_WSC_jms.jca, opvragenvingerscansgoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'opvragenvingerscansgoedantwoord',TextMessage
PrioriterenBVVBericht, registrerenfamilierelatiebericht_WS_jms.jca, registrerenfamilierelatiebericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, registrerenfamilierelatiegoedantwoord_RSC_jms.jca, registrerenfamilierelatiegoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, registrerenfamilierelatiegoedantwoord_WSC_jms.jca, registrerenfamilierelatiegoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'registrerenfamilierelatiegoedantwoord',TextMessage
PrioriterenBVVBericht, registrerenfotobericht_WS_jms.jca, registrerenfotobericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, registrerenfotogoedantwoord_RSC_jms.jca, registrerenfotogoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, registrerenfotogoedantwoord_WSC_jms.jca, registrerenfotogoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'registrerenfotogoedantwoord',TextMessage
PrioriterenBVVBericht, registrerenhandtekeningbericht_WS_jms.jca, registrerenhandtekeningbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, registrerenhandtekeninggoedantwoord_RSC_jms.jca, registrerenhandtekeninggoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, registrerenhandtekeninggoedantwoord_WSC_jms.jca, registrerenhandtekeninggoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'registrerenhandtekeninggoedantwoord',TextMessage
PrioriterenBVVBericht, registrerenkaartgegevensbericht_WS_jms.jca, registrerenkaartgegevensbericht_WS, JMS Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, registrerenkaartgegevensgoedantwoord_RSC_jms.jca, registrerenkaartgegevensgoedantwoord_RSC, JMS Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, registrerenkaartgegevensgoedantwoord_WSC_jms.jca, registrerenkaartgegevensgoedantwoord_WSC, JMS Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'registrerenkaartgegevensgoedantwoord',TextMessage
PrioriterenBVVBericht, registrerenvreemdelingbericht_WS_jms.jca, registrerenvreemdelingbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, registrerenvreemdelingdubbelantwoord_RSC_jms.jca, registrerenvreemdelingdubbelantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, registrerenvreemdelingdubbelantwoord_WSC_jms.jca, registrerenvreemdelingdubbelantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'registrerenvreemdelingdubbelantwoord',TextMessage
PrioriterenBVVBericht, registrerenvreemdelinggbabericht_WS_jms.jca, registrerenvreemdelinggbabericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, registrerenvreemdelinggoedantwoord_RSC_jms.jca, registrerenvreemdelinggoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, registrerenvreemdelinggoedantwoord_WSC_jms.jca, registrerenvreemdelinggoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'registrerenvreemdelinggoedantwoord',TextMessage
PrioriterenBVVBericht, samenvoegenvreemdelingbericht_WS_jms.jca, samenvoegenvreemdelingbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, samenvoegenvreemdelinggoedantwoord_RSC_jms.jca, samenvoegenvreemdelinggoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, samenvoegenvreemdelinggoedantwoord_WSC_jms.jca, samenvoegenvreemdelinggoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'samenvoegenvreemdelinggoedantwoord',TextMessage
PrioriterenBVVBericht, toevoegenbiometriebericht_WS_jms.jca, toevoegenbiometriebericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, toevoegenbiometriegoedantwoord_RSC_jms.jca, toevoegenbiometriegoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, toevoegenbiometriegoedantwoord_WSC_jms.jca, toevoegenbiometriegoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'toevoegenbiometriegoedantwoord',TextMessage
PrioriterenBVVBericht, verifierenvingerscansantwoord_RSC_jms.jca, verifierenvingerscansantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, verifierenvingerscansantwoord_WSC_jms.jca, verifierenvingerscansantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'verifierenvingerscansantwoord',TextMessage
PrioriterenBVVBericht, verifierenvingerscansbericht_WS_jms.jca, verifierenvingerscansbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, vervangenvingerscansbericht_WS_jms.jca, vervangenvingerscansbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, vervangenvingerscansgoedantwoord_RSC_jms.jca, vervangenvingerscansgoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, vervangenvingerscansgoedantwoord_WSC_jms.jca, vervangenvingerscansgoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'vervangenvingerscansgoedantwoord',TextMessage
PrioriterenBVVBericht, verwijderenfamilierelatiebericht_WS_jms.jca, verwijderenfamilierelatiebericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, verwijderenfamilierelatiegoedantwoord_RSC_jms.jca, verwijderenfamilierelatiegoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, verwijderenfamilierelatiegoedantwoord_WSC_jms.jca, verwijderenfamilierelatiegoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'verwijderenfamilierelatiegoedantwoord',TextMessage
PrioriterenBVVBericht, verwijderenfotobericht_WS_jms.jca, verwijderenfotobericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, verwijderenfotogoedantwoord_RSC_jms.jca, verwijderenfotogoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, verwijderenfotogoedantwoord_WSC_jms.jca, verwijderenfotogoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'verwijderenfotogoedantwoord',TextMessage
PrioriterenBVVBericht, verwijderenhandtekeningbericht_WS_jms.jca, verwijderenhandtekeningbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, verwijderenhandtekeninggoedantwoord_RSC_jms.jca, verwijderenhandtekeninggoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, verwijderenhandtekeninggoedantwoord_WSC_jms.jca, verwijderenhandtekeninggoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'verwijderenhandtekeninggoedantwoord',TextMessage
PrioriterenBVVBericht, voorlopigebestelling_RSC_jms.jca, voorlopigebestelling_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/BVV_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, voorlopigebestelling_WSC_jms.jca, voorlopigebestelling_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'voorlopigebestelling',TextMessage
PrioriterenBVVBericht, wijzigenexternregister_WS_jms.jca, wijzigenexternregister_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, wijzigenkaartstatusbericht_WS_jms.jca, wijzigenkaartstatusbericht_WS, JMS Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, wijzigenkaartstatusgoedantwoord_RSC_jms.jca, wijzigenkaartstatusgoedantwoord_RSC, JMS Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, wijzigenkaartstatusgoedantwoord_WSC_jms.jca, wijzigenkaartstatusgoedantwoord_WSC, JMS Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'wijzigenkaartstatusgoedantwoord',TextMessage
PrioriterenBVVBericht, wijzigenvreemdelingbericht_WS_jms.jca, wijzigenvreemdelingbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, wijzigenvreemdelinggbabericht_WS_jms.jca, wijzigenvreemdelinggbabericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, wijzigenvreemdelinggoedantwoord_RSC_jms.jca, wijzigenvreemdelinggoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, wijzigenvreemdelinggoedantwoord_WSC_jms.jca, wijzigenvreemdelinggoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'wijzigenvreemdelinggoedantwoord',TextMessage
PrioriterenBVVBericht, wijzigenvreemdelingverblijfsstatusbericht_WS_jms.jca, wijzigenvreemdelingverblijfsstatusbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, wijzigenvreemdelingverblijfstitelbericht_WS_jms.jca, wijzigenvreemdelingverblijfstitelbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, wijzigenvreemdelingverwijderbaarheidbericht_WS_jms.jca, wijzigenvreemdelingverwijderbaarheidbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, zoekenactiviteitbericht_WS_jms.jca, zoekenactiviteitbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, zoekenactiviteitgoedantwoord_RSC_jms.jca, zoekenactiviteitgoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, zoekenactiviteitgoedantwoord_WSC_jms.jca, zoekenactiviteitgoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'zoekenactiviteitgoedantwoord',TextMessage
PrioriterenBVVBericht, zoekenbiometriebericht_WS_jms.jca, zoekenbiometriebericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, zoekenbiometriegoedantwoord_RSC_jms.jca, zoekenbiometriegoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, zoekenbiometriegoedantwoord_WSC_jms.jca, zoekenbiometriegoedantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'zoekenbiometriegoedantwoord',TextMessage
PrioriterenBVVBericht, zoekeneurodacantwoord_RSC_jms.jca, zoekeneurodacantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, zoekeneurodacantwoord_WSC_jms.jca, zoekeneurodacantwoord_WSC, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/ITE_INBOUND,,,false,JMSType = 'zoekeneurodacantwoord',TextMessage
PrioriterenBVVBericht, zoekeneurodacbericht_WS_jms.jca, zoekeneurodacbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, zoekenrestgroephavankbericht_WS_jms.jca, zoekenrestgroephavankbericht_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_OUTBOUND,Persistent,0,,,TextMessage
PrioriterenBVVBericht, zoekenrestgroephavankgoedantwoord_RSC_jms.jca, zoekenrestgroephavankgoedantwoord_RSC, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/ITE_INBOUND,Persistent,0,,,TextMessage
